,X,Y,U,V,Sig_x,Sig_y,Sig_xy
650,4.400000095367432,0.6000000238418579,0.056767899999999996,-0.00303358,0.894123,-0.0854663,-0.012980700000000001
651,4.5,0.6000000238418579,0.0580915,-0.00301106,0.896379,-0.0821587,-0.013175399999999999
652,4.599999904632568,0.6000000238418579,0.0594169,-0.00298752,0.898669,-0.0787216,-0.0133624
653,4.699999809265137,0.6000000238418579,0.0607442,-0.00296292,0.900991,-0.07515119999999999,-0.013541299999999997
654,4.800000190734863,0.6000000238418579,0.062073199999999995,-0.00293722,0.903344,-0.0714433,-0.013712
655,4.900000095367432,0.6000000238418579,0.06340409999999999,-0.00291038,0.9057270000000001,-0.0675938,-0.013874200000000001
656,5.0,0.6000000238418579,0.0647367,-0.00288237,0.9081389999999999,-0.0635985,-0.0140274
657,5.099999904632568,0.6000000238418579,0.06607110000000001,-0.00285313,0.910576,-0.0594529,-0.0141713
658,5.199999809265137,0.6000000238418579,0.0674072,-0.00282263,0.91304,-0.0551525,-0.014305700000000001
659,5.300000190734863,0.6000000238418579,0.0687449,-0.00279083,0.9155260000000001,-0.0506928,-0.014430200000000002
660,5.400000095367432,0.6000000238418579,0.0700843,-0.00275767,0.918035,-0.04606880000000001,-0.014544399999999999
661,5.5,0.6000000238418579,0.07142530000000001,-0.00272311,0.9205639999999999,-0.04127569999999999,-0.014648
662,5.599999904632568,0.6000000238418579,0.0727679,-0.00268711,0.923111,-0.0363085,-0.0147405
663,5.699999809265137,0.6000000238418579,0.0741119,-0.00264961,0.925674,-0.031161900000000003,-0.0148216
664,5.800000190734863,0.6000000238418579,0.0754574,-0.00261056,0.9282530000000001,-0.0258306,-0.0148908
665,5.900000095367432,0.6000000238418579,0.0768043,-0.00256991,0.930843,-0.020309200000000003,-0.014947799999999997
666,6.0,0.6000000238418579,0.0781526,-0.00252761,0.9334450000000001,-0.014591999999999999,-0.014991999999999998
667,6.099999904632568,0.6000000238418579,0.079502,-0.0024836,0.936054,-0.00867319,-0.0150231
668,6.199999809265137,0.6000000238418579,0.08085260000000001,-0.00243782,0.9386700000000001,-0.0025469,-0.0150405
669,6.300000190734863,0.6000000238418579,0.0822044,-0.00239021,0.94129,0.00379301,-0.015043899999999999
670,6.400000095367432,0.6000000238418579,0.08355710000000001,-0.00234072,0.9439110000000001,0.010352799999999999,-0.0150326
671,6.5,0.6000000238418579,0.08491069999999999,-0.00228928,0.9465309999999999,0.0171388,-0.015006100000000001
